,id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountryformular,firstcountry,firstcompany,buyer,worldbank,YesNo,cerfomular,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyersornot,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,month,day,year,location,locationregion,buyercountry,projecttype,buyercompany,locationsubregion,buyerdetination,psize,cobnefits
1942,CDM11229,LBFQVHQYM5EZHMGNG18A9UU5TKGI8M,7561,Yunnan E'shan County Tukufang & Chenghua and Yuanjiang County Manlai & Decong Bundled Small Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,40.6,,,7,0.0,1-Dec-12,3,329,735,LGAI,,,,,,,,,68,,,n.a.,,Hunan Tongzhou Environment Technology,28-Apr-12,,,,1-Sep-12,2-Oct-12,20-Nov-12,10-Oct-12,,,,12.19999981,5267.0,0.4791,,,,,10.0,246.0,817.8,,,10.0,,9.47,2012m12,,,4/24/12,United K. ,United K. ,European Carbon Capital,United K. (European Carbon Capital),,1,9.470000267,9.470000267,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Business consulting and others,Environmental Services,consulting,4,24,2012,China,Asia & Pacific,United K. ,Hydro,European Carbon Capital,East Asia,United K. (European Carbon Capital),1,cob5
1943,CDM03332,A9I9QKALKD9H3N0COSN7EVCV8RA22N,3559,Jinping Maocaoping Hydropower Station,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,36.2,,,7,0.0,9-Sep-10,84,373,735,TV-SD,,38.0,,38.0,5-Mar-12,22-Aug-11,34.0,111%,18,,CQC,Italy (Edison),,Beijing Tianqing Power International CDM Consulting,28-Feb-08,,,,1-Jan-08,26-Mar-10,12-Aug-10,9-Sep-10,,,,10.0,4291.0,0.8434,,,,,7.400000095,204.0,738.9,#REF!,7.76,10.0,10.43999958,5.63,2012m4,,,5/26/08,Italy ,Italy ,Edison,Italy (Edison),,1,5.6300001139999996,5.6300001139999996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Industrials,Industrial Services,Industrial Maintenance Svcs,5,26,2008,China,Asia & Pacific,Italy ,Hydro,Edison,East Asia,Italy (Edison),1,cob5
1944,CDM05976,K8D2J7UNO1WEBIJS76POEY29LA7ZRI,4755,Ia Puch 3 Hydropower Project,Asia & Pacific,Southeast Asia,Vietnam,,Gia Lai,Registered,Hydro,Run of river,AMS-I.D.,16.4,,,7,0.0,1-Jun-11,26,158,322,DNV,,,,,,,,,86,,,United K. (Grey K Environmental),,RCEE,16-Jan-10,,,,18-Aug-08,3-May-11,25-Jun-11,13-May-11,,,,6.599999905,4545.0,,,,,,8.699999809,529.0,1316.7,,12.65,15.24,14.76000023,9.58,2012m7,,"188,57W/m2",6/12/08,United K. ,United K. ,Grey K Environmental,United K. (Grey K Environmental),,1,9.579999924,9.579999924,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Financials,Specialty Finance,Other Financial Services,6,12,2008,Vietnam,Asia & Pacific,United K. ,Hydro,Grey K Environmental,Southeast Asia,United K. (Grey K Environmental),1,cob5
1945,CDM04136,CC45I0OPG3TBZ702V117FI1P4SI802,2371,Muong Sang hydropower project,Asia & Pacific,Southeast Asia,Vietnam,,Son La,Registered,Hydro,Run of river,AMS-I.D.,5.0,,,7,0.0,5-Jun-09,18,58,105,KEA,,11.0,,11.0,22-Aug-12,31-Dec-11,13.0,86%,39,,KEA,Switzerland (Vitol),,KYOTOenergy,4-Sep-08,,,,24-Nov-08,15-Jan-09,7-Mar-09,5-Jun-09,,Correction 1,,2.400000095,3348.0,,,,,,2.0,399.0,833.2,#REF!,9.32,12.38,12.51000023,14.8,2012m8,,,3/2/07,Switzerland ,Switzerland ,Vitol,Switzerland (Vitol),,1,14.80000019,14.80000019,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,3,2,2007,Vietnam,Asia & Pacific,Switzerland ,Hydro,Vitol,Southeast Asia,Switzerland (Vitol),1,cob5
1946,CDM01915,AXMK3F350RPNBITJLWKOS0RUQWMJCD,1555,China Zhijiang Peace Small Hydropower Project,Asia & Pacific,East Asia,China,,Hunan,Registered,Hydro,Run of river,AMS-I.D.,50.0,,,7,0.0,13-Apr-08,236,636,1050,TV-SD,,98.0,,98.0,16-Jul-09,25-Dec-10,135.0,73%,15,,TV-SD,United K. (Arreon Carbon UK),,Hunan CDM Project Service Center,13-Apr-07,,,,1-Oct-07,17-Jan-08,14-Mar-08,13-Apr-08,,,,13.5,3799.0,,,,,,21.20000076,425.0,1573.1,#REF!,5.51,10.0,10.15999985,15.4,2011m10,,,5/15/06,United K. ,United K. ,Arreon Carbon UK,United K. (Arreon Carbon UK),,0,15.4,15.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,Financials,Asset Management,Investment Companies,5,15,2006,China,Asia & Pacific,United K. ,Hydro,Arreon Carbon UK,East Asia,United K. (Arreon Carbon UK),1,cob5
1947,CDM08396,H8JV9FS25RZ598L2QLEL33S53AKGW7,6333,Xinping County Yaweihe Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,19.1,,,7,0.0,1-Jul-12,10,162,353,CEPREI,,,,,,,,,73,,,Switzerland (Vitol),,Goldchina Consultancy International,23-Aug-11,,,,1-Apr-12,31-May-12,27-Jul-12,5-Jun-12,,,,6.599999905,4047.0,0.7134,,,,,4.599999905,242.0,699.2,,6.93,10.0,12.38000011,9.47,2012m8,,,5/10/10,Switzerland ,Switzerland ,Vitol,Switzerland (Vitol),,0,9.47,9.47,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,5,10,2010,China,Asia & Pacific,Switzerland ,Hydro,Vitol,East Asia,Switzerland (Vitol),1,cob5
1948,CDM05756,3L0PSQ1X8M6VBKDH2APGLL55Q9Z9M6,4527,Hunan Xiaoshanyang Small Hydropower Project,Asia & Pacific,East Asia,China,,Hunan,Registered,Hydro,Run of river,AMS-I.D.,20.9,,,7,0.0,1-Jun-11,33,200,410,TV-Rhein,,16.0,,16.0,15-Jan-13,25-May-12,21.0,76%,20,,CEPREI,United K. (Ecolutions),,Hunan CDM Project Service Center,3-Nov-09,,,,1-Oct-09,26-Apr-11,22-Jun-11,9-May-11,,,,8.0,3063.0,,,,,,7.3000001910000005,350.0,913.2,#REF!,7.66,10.0,11.0,10.66,2014m2,,,7/24/09,United K. ,United K. ,Ecolutions,United K. (Ecolutions),,0,10.66,10.66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Business consulting and others,Environmental Services,consulting,7,24,2009,China,Asia & Pacific,United K. ,Hydro,Ecolutions,East Asia,United K. (Ecolutions),1,cob5
1949,CDM03772,RTH8R2T9JAG06UHEQENNLZF3QG02MJ,2547,"Yellow River Hydro Power Plant in Luoning County, Henan Province",Asia & Pacific,East Asia,China,,Henan,Registered,Hydro,Run of river,AMS-I.D.,29.9,,,7,0.0,17-Jan-10,88,327,626,LRQA,,73.0,,73.0,20-Jul-11,21-Aug-12,77.0,94%,18,,Deloitte-TECO,Japan (Mitsubishi),,Azure International,7-Jun-08,,,,1-Sep-08,29-Apr-09,16-Jul-09,15-Aug-09,,,,9.0,3403.0,,,,,,7.400000095,247.0,818.1,#REF!,7.86,10.0,11.90999985,10.07,2014m5,,,4/15/08,Japan ,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,1,10.06999969,10.06999969,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,4,15,2008,China,Asia & Pacific,Japan ,Hydro,Mitsubishi Corporation,East Asia,Japan (Mitsubishi),1,cob5
1950,CDM11555,F1G3GQU94HZSC2IM3J6U4Z6LPNGSTW,9076,Ganluo County Jinaiwoga Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,New dam,AMS-I.D.,33.8,,,7,0.0,27-Dec-12,0,271,610,LGAI,,,,,,,,,67,,,Switzerland (Arcadia+Quality Carbon Assets),,n.a.,13-Jun-12,,,,1-Oct-12,21-Dec-12,4-May-13,27-Dec-12,,,,12.0,3948.0,0.7244,,,,,13.39999962,397.0,1119.3,,7.59,10.0,10.68000031,10.66,2016m9,,,5/14/12,Switzerland ,Switzerland ,Arcadia,Switzerland (Arcadia+Quality Carbon Assets),,0,10.66,10.66,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Energy,"Oil, Gas & Coal",Refining & Marketing,5,14,2012,China,Asia & Pacific,Switzerland ,Hydro,Arcadia,East Asia,Switzerland (Arcadia+Quality Carbon Assets),1,cob5
1951,CDM11385,3K4JDWS48XZXRE2LS1UDT597S7MEV8,7797,Yumen Shulehe Yueliangwan First Cascade Hydropower Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,AMS-I.D.,41.0,,,7,0.0,1-Nov-13,0,294,705,LGAI,,,,,,,,,57,,,n.a.,,n.a.,16-May-12,,,,1-Sep-12,19-Oct-12,21-Dec-12,23-Oct-12,,,,13.5,3836.0,0.7926,,,,,17.0,413.0,1256.0,,5.6,10.0,8.539999962000001,9.47,2012m10,,,4/24/12,United K. ,United K. ,European Carbon Capital,United K. (European Carbon Capital),,1,9.470000267,9.470000267,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Business consulting and others,Environmental Services,consulting,4,24,2012,China,Asia & Pacific,United K. ,Hydro,European Carbon Capital,East Asia,United K. (European Carbon Capital),1,cob5
1952,CDM07664,KOXF0C5GM1OQ2H9B3T6E0L9TO604TJ,6012,"Nam Mo 3 Hydro Power Project, Vietnam",Asia & Pacific,Southeast Asia,Vietnam,,Lai Chau,Registered,Hydro,New dam,AMS-I.D.,21.8,,,7,0.0,1-May-12,15,189,408,TV-Nord,,16.0,27.0,44.0,1/Aug/14,28/Feb/14,40.0,109%,27,,TV-Nord,Australia (Perenia),,Perenia,31-Mar-11,,,,16-May-11,5-Apr-12,12-May-12,13-Apr-12,,,1.0,10.0,3785.0,0.5765,,,,,12.19999981,558.0,1217.6,#REF!,8.9,13.13,13.39999962,31.6,2016m9,,,8/26/10,Australia ,Australia ,Perenia,Australia (Perenia),,1,31.60000038,31.60000038,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Industrials,Waste & Environ Svcs & Equip,environmental consulting services,8,26,2010,Vietnam,Asia & Pacific,Australia ,Hydro,Perenia,Southeast Asia,Australia (Perenia),1,cob5
1953,CDM02906,CMIKG0OG6M2YL79ICEQTK800QE08PU,2089,Ayishan Small Hydropower Project in Gansu Province,Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,AMS-I.D.,19.4,,,7,0.0,24-Feb-09,75,230,408,DNV,,,,,,,,,114,,,"Netherlands (MGM Carbon Portfolio), United K., Switzerland",,Gansu Huike Center for Transferring on Resource and Environmental Technology,11-Oct-07,7-Nov-07,CDM10150,,1-Oct-07,12-Aug-08,22-Oct-08,24-Feb-09,,Correction 1,,5.0,4569.0,,,,,,5.0,257.0,997.3,,6.48,10.0,10.28999996,11.78,2012m8,,,7/12/07,Netherlands ,Netherlands ,MGM Carbon Portfolio,Netherlands (MGM Carbon Portfolio),,1,11.77999973,11.77999973,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Financials,Asset Management,Investment Management,7,12,2007,China,Asia & Pacific,Netherlands ,Hydro,MGM Carbon Portfolio,East Asia,Netherlands (MGM Carbon Portfolio),1,cob5
1954,CDM04449,OV4XSKMCONFY0R4MAZ6TBJ1J44JNB1,4154,Gansu Shuigouping Small Hydropower Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,AMS-I.D.,40.5,,,7,0.0,1-Mar-11,74,399,805,TV-SD,,75.0,,75.0,17-Sep-13,31-Dec-12,75.0,101%,31,,JCI,"United K. (MGM Carbon Portfolio), Switzerland",,Gansu Huike Center for Transferring on Resource and Environmental Technology,28-Oct-08,,,,1-Aug-08,3-Dec-10,29-Jan-11,26-Feb-11,,,,9.0,6941.0,,,,,,10.19999981,251.0,1128.5,#REF!,8.18,10.0,11.30000019,10.47,2013m9,,,5/15/08,United K. ,United K. ,MGM Carbon Portfolio,United K. (MGM Carbon Portfolio),,0,10.47,10.47,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Financials,Asset Management,Investment Management,5,15,2008,China,Asia & Pacific,United K. ,Hydro,MGM Carbon Portfolio,East Asia,United K. (MGM Carbon Portfolio),1,cob5
1955,CDM04845,8AEFQ41DYOUFQ87KZEXL1P7C5SP8Z6,4625,Maoyandong Stage IV Hydropower Project in Luxi County of Honghe Prefecture of Yunnan Province,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,New dam,AMS-I.D.,56.8,,,7,0.0,5-Apr-11,90,554,1122,TV-Rhein,,,,,,,,,88,,,Finland (GreenStream Network),,Beijing Jade International Environmental Information & Technology Co.,14-Feb-09,,,,1-Sep-09,4-Apr-11,27-May-11,5-Apr-11,,,,15.0,4347.0,,,,,,12.0,211.0,799.7,,7.46,10.0,14.90999985,12.44,2013m1,,8034W/m2,10/23/08,Finland ,Finland ,GreenStream Network,Finland (GreenStream Network),,1,12.43999958,12.43999958,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Asset Management,Investment Management,10,23,2008,China,Asia & Pacific,Finland ,Hydro,GreenStream Network,East Asia,Finland (GreenStream Network),1,cob5
1956,CDM06069,Q26NQQYL2XX1Z10VWMMWF8KK7LODKU,7562,"10.4 MW wind power project at Tiwari site of Jodhpur district in the state of Rajasthan, India",Asia & Pacific,Southern Asia,India,,Rajasthan,Registered,Wind,Wind,AMS-I.D.,18.4,,,10,0.0,1-Nov-12,3,150,184,TV-Nord,,2.0,3.0,5.0,16-Oct-13,31-Mar-13,8.0,67%,12,,BV Cert,"Sweden (Asian Development Bank), Spain",,Deloitte Touche Tohmatsu India,9-Feb-10,,,,15-Apr-10,1-Oct-12,7-Dec-12,11-Oct-12,,,,10.39999962,2000.0,0.9225,,,,,12.10000038,657.0,1164.4,#REF!,11.57,13.6,15.11999989,18.95,2014m8,,,7/18/08,Spain ,Spain ,Enercon,Spain and Sweden (Enercon),ADB (Asia Pacific Carbon Fund ) of Spain and Sweden,0,18.95,18.95,0,,,,,,,,,,,,,,,7,18,2008,India,Asia & Pacific,Spain ,Wind,Enercon,Southern Asia,Spain and Sweden (Enercon),1,cob6
1957,CDM04384,EQ0U4SX11G20EIKPRQIDDUFG766BCL,2616,Shimian Danihe Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,24.0,12.30000019,,7,0.0,28-Aug-09,80,221,340,JCI,,69.0,,69.0,29-May-12,20-Jul-12,69.0,100%,34,,JCI,Japan (J-TEC),,Shanghai JEC Environmental Consultant Co.,16-Oct-08,,,,1-Oct-08,2-Jun-09,29-Jul-09,28-Aug-09,,,,5.0,4922.0,0.9735,,,,,6.6999998089999995,280.0,1342.6,#REF!,7.95,10.0,12.10000038,13.0,2016m10,,,7/15/08,Japan ,Japan ,J-TEC,Japan (J-TEC),,0,13.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Industrials,Medical Equipment & Supply Wholesalers Industry,0,7,15,2008,China,Asia & Pacific,Japan ,Hydro,J-TEC,East Asia,Japan (J-TEC),1,cob5
1958,CDM05753,QMRI8S6CLCRU846NATH1L8V12ZDVL6,4430,Lincang County Meiziqing 3rd Level Hydropower Station,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,52.0,,,7,0.0,1-Mar-11,96,512,1032,TV-Nord,,53.0,,53.0,9-Jan-13,15-May-12,63.0,84%,23,,JQA,United K. (Green Hercules Trading),,Beijing Tianqing Power International CDM Consulting,30-Oct-09,,,,1-Mar-09,1-Feb-11,22-Apr-11,1-Mar-11,,,,13.0,5075.0,,,,,,11.19999981,215.0,860.9,#REF!,6.35,10.0,10.07999992,9.47,2013m2,,,3/12/08,United K. ,United K. ,Green Hercules Trading,United K. (Green Hercules Trading),,1,9.470000267,9.470000267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Consumer Discretionary,Distributors - Discretionary,mport & Export,3,12,2008,China,Asia & Pacific,United K. ,Hydro,Green Hercules Trading,East Asia,United K. (Green Hercules Trading),1,cob5
1959,CDM03514,556FEX9I4I75RK5WNHLJ8KQA1GGUX1,3205,Sichuan Baoxing Dengchigou Second Level Hydropower Station,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,27.2,,,7,0.0,29-Nov-10,57,274,546,TV-Nord,,29.0,,29.0,5-Sep-12,20-Apr-12,38.0,76%,22,,JCI,United K. (Green Hercules Trading),,Beijing Tianqing Power International CDM Consulting,15-Apr-08,,,,1-Jun-08,8-Dec-09,2-Oct-10,29-Nov-10,,Request,,6.400000095,4359.0,,,,,,3.799999952,139.0,589.6,#REF!,8.4,10.0,13.14999962,9.71,2012m9,,,3/3/08,United K. ,United K. ,Green Hercules Trading,United K. (Green Hercules Trading),,1,9.710000037999999,9.710000037999999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Consumer Discretionary,Distributors - Discretionary,mport & Export,3,3,2008,China,Asia & Pacific,United K. ,Hydro,Green Hercules Trading,East Asia,United K. (Green Hercules Trading),1,cob5
1960,CDM01603,4V4RA9B65WD5I2NQ8ZL36OIHLH0DVY,3448,"Shaanxi Tiefo Guanyuan 10.0MW Hydropower Project, P.R.China  ",Asia & Pacific,East Asia,China,,Shaanxi,Registered,Hydro,Run of river,AMS-I.D.,37.1,,,7,0.0,22-Nov-10,78,375,747,DNV,,,,,,,,,93,,,Netherlands (Vitol),,Hunan University,30-Jan-07,20-Mar-08,CDM10050,,22-May-09,1-Mar-10,2-Oct-10,22-Nov-10,,Request,,10.0,4186.0,,,,,,6.900000095,185.0,687.0,,7.23,10.0,11.02000046,10.66,2013m1,,,11/20/06,Netherlands ,Netherlands ,Vitol,Netherlands (Vitol),,0,10.66,10.66,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Energy,"Oil, Gas & Coal",Integrated Oils,11,20,2006,China,Asia & Pacific,Netherlands ,Hydro,Vitol,East Asia,Netherlands (Vitol),1,cob5
1961,CDM06334,KCGRNWP7AN46V864WAQXFN943J4E4W,4168,"Jiutiaoling Small Hydropower Project, Gansu Province",Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,AMS-I.D.,28.1,,,7,0.0,1-May-11,47,272,554,DNV,,30.0,,30.0,5/Mar/13,31/May/12,31.0,99%,22,,LGAI,United K. (Climate Corporation Emissions Trading),,Gansu Huike Center for Transferring on Resource and Environmental Technology,23-Apr-10,,,,1-Feb-09,1-Dec-10,21-Jan-11,4-Mar-11,,Request,,8.699999809,3877.0,,,,,,8.899999618999999,317.0,1025.1,#REF!,6.01,10.0,10.60999966,13.09,2013m3,,,10/18/08,United K. ,United K. ,Climate Corporation Emissions Trading,United K. (Climate Corporation Emissions Trading),,0,13.09,13.09,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Financials,Institutional Financial Svcs,Institutional Brokerage,10,18,2008,China,Asia & Pacific,United K. ,Hydro,Climate Corporation Emissions Trading,East Asia,United K. (Climate Corporation Emissions Trading),1,cob5
1962,CDM01668,KSMYJ1QA76YDMLAMXR1HESITT6G99T,1567,"Furong-Hongguang Small Hydropower Project, Shaanxi Province, P.R. China",Asia & Pacific,East Asia,China,,Shaanxi,Registered,Hydro,Run of river,AMS-I.D.,21.7,,,7,0.0,4-Aug-09,74,248,456,DNV,,,,,,,,,108,,,"Sweden (Tricorona Carbon Asset Management Sweden), Netherlands",,Hunan University,16-Feb-07,27-Mar-08,CDM10055,,13-Jul-07,17-Feb-09,24-Jun-09,4-Aug-09,,Minor Corrections,,6.400000095,3957.0,,,,,,7.3000001910000005,335.0,1136.3,,6.58,10.0,10.75,13.0,2011m10,,,1/9/07,Sweden ,Sweden ,Carbon Asset Management Sweden AB,Sweden (Tricorona Carbon Asset Management Sweden),,1,13.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Specialty Finance,Commercial Finance,1,9,2007,China,Asia & Pacific,Sweden ,Hydro,Carbon Asset Management Sweden AB,East Asia,Sweden (Tricorona Carbon Asset Management Sweden),1,cob5
1963,CDM05977,0L0EL75H84LYZ55UYU14ARGLF60HZ4,5591,"Ho Nui Coc Hydropower Project, Vietnam",Asia & Pacific,Southeast Asia,Vietnam,,Thai Nguyen,Registered,Hydro,Run of river,AMS-I.D.,4.1,,,7,0.0,1-Jul-12,4,35,76,SQS,,,,,,,,,73,,,Switzerland (Ecotawa),,Ecotawa,16-Jan-10,,,,27-Sep-11,23-Dec-11,10-Feb-12,23-Dec-11,,,,1.899999976,3853.0,0.5760000000000001,,,,,1.899999976,456.0,989.4,,10.8,12.4,15.5,22.35,2012m3,,,5/18/09,Switzerland ,Switzerland ,Ecotawa,Switzerland (Ecotawa),,1,22.35000038,22.35000038,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Business consulting and others,Environmental Services,consulting,5,18,2009,Vietnam,Asia & Pacific,Switzerland ,Hydro,Ecotawa,Southeast Asia,Switzerland (Ecotawa),1,cob5
1964,CDM06302,5A0Z7JRSSFPN1BM3OXCQWY24IANA1F,4716,Yunnan Wanmahe Third Cascade Hydropower project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,47.5,,,7,0.0,1-Jun-11,75,456,932,TV-Rhein,,25.0,115.0,140.0,19-Dec-12,31-Dec-15,218.0,64%,19,,TV-Rhein,Netherlands (Amsterdam Capital Trading),Finland (GreenStream Network),AGET,15-Apr-10,,,,1-May-10,20-Apr-11,24-Jun-11,2-May-11,,,,14.0,4310.0,,,,,,9.5,200.0,678.7,#REF!,7.16,10.0,13.47999954,9.47,2016m11,,,1/26/10,Finland ,Finland ,GreenStream Network,Finland (GreenStream Network),,1,9.470000267,9.470000267,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,Financials,Asset Management,Investment Management,1,26,2010,China,Asia & Pacific,Finland ,Hydro,GreenStream Network,East Asia,Finland (GreenStream Network),1,cob5
1965,CDM03171,XN2PMJ1TP0Y2JGCOFLLFHZ1U3EJUUR,3076,Mengshan Xingupai Hydro Power Project,Asia & Pacific,East Asia,China,,Guangxi,Registered,Hydro,New dam,AMS-I.D.,25.6,,,7,0.0,17-Jun-10,65,270,527,TV-SD,,,,,,,,,98,,,United K. (Origin Carbon Management),Sweden (EcoSecurities),EcoSecurities,16-Jan-08,,,,20-Jul-07,23-Oct-09,20-Mar-10,17-Jun-10,,Correction 1,,10.30000019,3457.0,,,,,,11.69999981,458.0,1144.2,,3.98,8.0,7.489999771,19.63,2013m9,,"104,9 W/m2",1/8/07,United K. ,United K. ,Sindicatum Carbon Capital,United K. (Sindicatum Carbon Capital Ltd),,1,19.62999916,19.62999916,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Business consulting and others,Environmental Services,Activities auxiliary to financial intermediation,1,8,2007,China,Asia & Pacific,United K. ,Hydro,Sindicatum Carbon Capital,East Asia,United K. (Sindicatum Carbon Capital Ltd),1,cob5
1966,CDM03623,1XF7TEHUCR7UWUGCJU1UZ28LIL9K7V,4903,Fujian Shanghang Jiantou 9.8 MW hydropower Station Project,Asia & Pacific,East Asia,China,,Fujian,Registered,Hydro,Run of river,AMS-I.D.,22.0,,,7,0.0,6-Feb-12,20,196,417,TV-SD,,,,,,,,,78,,,Italy (Edison),,"Caspervandertak, Xiamen Pengliqing Environmental Technology Development",8-May-08,,,,1-Mar-10,6-Feb-12,23-Mar-12,6-Feb-12,,,,9.800000191,2781.0,0.9047,,,,,11.10000038,503.0,1130.6,,3.85,10.0,7.6999998089999995,11.84,2012m4,,8.17 W/m2.,10/23/09,Italy ,Italy ,Edison,Italy (Edison),,1,11.84000015,11.84000015,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Industrials,Industrial Services,Industrial Maintenance Svcs,10,23,2009,China,Asia & Pacific,Italy ,Hydro,Edison,East Asia,Italy (Edison),1,cob5
1967,CDM07888,6X7E6JG2TGOXRKO38WLEPLP97ZZNSS,5744,Yunnan Lincang Qianxin Small Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,38.1,,,7,0.0,1-Apr-12,29,334,715,JCI,,,,,,,,,76,,,"United K. (Climate Bridge), Portugal (Luso Carbon Fund)",,Changsha Wuseshi Environmental Protection Technology,24-May-11,,,,1-Apr-11,24-Feb-12,4-Apr-12,24-Feb-12,,,,12.60000038,4241.0,0.7134,,,,,9.399999618999999,246.0,744.6,,7.88,10.0,11.60000038,9.47,2012m5,,,12/1/10,United K. ,United K. ,Climate Bridge,United K. (Climate Bridge),,1,9.470000267,9.470000267,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,12,1,2010,China,Asia & Pacific,United K. ,Hydro,Climate Bridge,East Asia,United K. (Climate Bridge),1,cob5
